restaurant_id,date,review_id,stars,text,Sentiment
tr867,10/26/2008,revtrain20491,5,"This is one of my most favorite places in Pittsburgh.   I love pretzels and these are way better than the ones from the mall that are dripping in butter.  The pretzel sandwiches are less than $3 and a great lunch - not too much food.  I also like this place because it is one of the few place you can buy rice krispie treats.  This is just a great little neighborhood shop, that makes a great pretzel for an amazing price.  When they had to raise the price to $.50 they even posted a sign apologizing and explaining the price of the ingredients had gone up.  I definitely would put this on my list of places to eat in Pittsburgh.",positive
tr867,12/9/2008,revtrain20492,5,"If I had a weakness, it would be the Pretzel Shop.  I'm there all the time!  Even though the shop is tiny and you can't eat inside, there is always a line to get food.  Sandwiches are no more than $3.00 and they have great cookies, muffins and desserts.  Seriously, a couple of slices of meat and cheese between a sliced pretzel NEVER tasted so good.",positive
tr867,2/24/2009,revtrain20493,5,"Ok. So you're in the mall (I'm sorry for you, really I am.) you smell that salty baked pretzel smell and suddenly you think going to Auntie Anne's is a good idea. You're wrong. Dead wrong.



Hold out for some Pretzel Shop love. The place is not only easy to find being right on East Carson Street in the Southside of Pittsburgh, but it has the absolute cheapest and FRESHEST pretzels ever. 



The downside, you can't sit down to eat inside and there is always a line. Honestly neither of these deter me as I am perfectly happy being a stoop-dweller and taking up someone else's front steps to eat one of these salty snacks. The line just tells me that it's worth it. 



The prices literally are rock bottom. Don't miss a chance to get something, even just to take home, from here. Delish.",positive
tr867,3/2/2009,revtrain20494,4,"Time to add on more accolades to the Pretzel Shop. Their pretzels are wonderful. For one of the cheapest, tasty lunches around, pick up a pretzel sandwich then head over to a park bench on a nice day and chow down. 



A few caveats though - 

1) They tend to run out. They will reserve pretzels for you if you call in advance, though.

2) They close way too early. They should be open till at least 7pm - preferably midnight. I can't imagine the post-bar business they could do on Carson St. As it is, you'd better not get a pretzel craving after 3pm or you'll be out of luck.

3) They don't sell chips. If you're the type of person who thinks that sandwiches and chips are made for each other, take the time to stock up on chips elsewhere. As others have said, they have lots of other baked goods including rice krispie treats and seasonal cookies. Personally, I recommend a side of pretzels.",positive
tr867,6/24/2009,revtrain20495,5,"As Pittsburgh as Pittsburgh gets.



Not as cheap as it once was but I love these pretzel sandwiches.



Everyone should stop by and get at least a pretzel. You will love it.



Line can be a little long around lunch time but it moves fast.



I like the chicken salad pretzel the best.



Also get a cinnamon and sugar pretzel.",positive
tr867,9/1/2009,revtrain20496,3,"I came here for lunch and ate a pretzel sandwich.



A PRETZEL SANDWICH! 



Whoever came up with this idea is a genius. I didn't even know such a thing existed! 



Unfortunately the food did not live up to my expectations. I got the buffalo chicken sandwich which really wasn't bad, however the sandwiches are premade and I'm pretty sure the chicken was just a frozen patty.



Damn you pretzel sandwich you sounded so good!",positive
tr867,10/16/2009,revtrain20497,5,"The Pretzel Shop is a Pittsburgh classic.  I would give the quality of the pretzels 4 stars, but when you factor in the low cost, and quaint set-up- this place gets bumped up to 5 stars.  It's a great place to stop by for a pretzel sandwich on a Saturday, for a breakfast sandwich (any day but Sunday), or to get a ton of soft pretzels on the cheap if you have people coming over.  All in all, the Pretzel Shop is a must-go if you are in the South Side.",positive
tr867,4/7/2010,revtrain20498,5,"Cheap, great food, family owned, wonderful employees.  The service is always with a smile.  The daily specials are great and they are conveniently located with extended business hours!",positive
tr867,8/5/2010,revtrain20499,4,"If you haven't tried this place and call yourself a pretzel lover, then what the hell are you waiting for? 



It's a no frills mom & pop place, it's not gourmet so don't expect some fancy schmancy presentation - they are pretzels - delicious, chewy, salty pretzels. Plain and simple!",positive
tr867,8/6/2010,revtrain20500,5,"Amazing! Don't waste your time with the sandwiches or pizza--all that stuff just gets in the way of the main event: the pretzel! Best pretzel in the city.  Best anything in the anywhere. Cheap, too. Only complaint: not open late enough.",positive
tr867,8/30/2010,revtrain20501,4,"I have only had the pretzel stick, but it was really great! Reminded me of the Philly pretzels of my youth. Pretzel was dense and chewy and they have little packets of brown mustard. Fabulous. 



The pretzel ""sandwiches"" they offer look pretty atrocious, but maybe I'm just a pretzel purist.",positive
tr867,11/27/2010,revtrain20502,5,"The Pretzel Shop is one of those unique places that every city has. A wonderfully extra thick pretzel cut in half, slathered with sauce, and topped with your favorite pizza toppings, a pretzel pizza, screw the low carb diet!  Or, take the same pretzel, cut it in half and pile on turkey and cheddar, or ham and swiss, and you have a great sandwich with the extra crunch of salt from the pretzel top. What else do you need? Grab a sack full or a dozen or so pizza pretzels take them home, pop them in the oven and you have a great meal for the big game. I love this place!",positive
